Date,BDI,VLSFO,BDI_lag_7d,BDI_lag_14d,BDI_lag_30d,BDI_avg_7d_final,BDI_avg_30d_final,BDI_volatility_7d_final,BDI_volatility_30d_final,BDI_relative_volatility_final,BDI_momentum_final,Fuel_momentum_final,BDI_change_7d_pct,BDI_change_14d_pct,BDI_change_30d_pct,BDI_vs_7d_avg_pct,BDI_vs_30d_avg_pct,Fuel_change_7d_pct,BDI_trend_strength,Fuel_lag_1,Fuel_avg_7d_final,Fuel_avg_30d_final,month,quarter,day_of_week,year
2025-08-21,1893,529.0,2039.0,1431.0,2035.0,1970.0,1939.2727272727273,63.23369355019246,373.6063859220454,0.03209832159908247,-77.0,0.39999999999997726,-7.160372731731241,32.28511530398323,-6.977886977886978,-3.908629441624366,-2.3860866304144,0.07567158531970813,12.562371286125996,527.0,528.6,540.5,8,3,3,2025
2025-08-22,1944,527.5,2044.0,2051.0,2120.0,1950.0,1931.2727272727273,47.94267410146906,371.4302064566087,0.02458598671870208,-6.0,-0.2999999999999545,-4.892367906066536,-5.216967333008289,-8.30188679245283,-0.3076923076923077,0.6590096027113549,-0.05683971201211719,-5.054667619537412,529.0,527.8,539.6136363636364,8,3,4,2025
2025-08-26,2041,532.5,1964.0,2694.0,2257.0,1951.25,1905.4285714285713,63.47899915194707,366.2194112043459,0.03253247874539248,89.75,3.5,3.920570264765784,-24.239049740163328,-9.570225963668587,4.599615631005766,7.115009746588699,0.6616257088846881,-10.159239737698773,527.5,529.0,538.452380952381,8,3,1,2025
2025-08-27,2046,530.0,1927.0,2025.0,2226.0,1981.0,1896.857142857143,75.13986957667366,360.4014824767362,0.03793027237590796,65.0,0.25,6.175402179553711,1.037037037037037,-8.086253369272237,3.2811711256940943,7.862629914143694,0.04719207173194903,3.606219608295374,532.5,529.75,537.6428571428571,8,3,2,2025
2025-08-28,2017,529.0,1893.0,2039.0,2109.0,2012.0,1892.4761904761904,47.06732766296408,358.2465099687121,0.023393304007437415,5.0,-0.75,6.550449022715267,-1.0789602746444336,-4.362256993835941,0.2485089463220676,6.579940616979524,-0.14157621519584712,2.735744374035417,530.0,529.75,536.6428571428571,8,3,3,2025
2025-08-29,2025,531.0,1944.0,2044.0,1995.0,2032.25,1893.904761904762,13.549292724448808,358.7352651694437,0.006667138749882548,-7.25,0.375,4.166666666666666,-0.9295499021526419,1.5037593984962405,-0.3567474474105056,6.921955144322638,0.0706713780918728,1.618558382257012,529.0,530.625,535.4761904761905,8,3,4,2025
2025-09-01,969,533.5,1944.0,2022.0,966.0,1819.6,1888.6,475.64461523284353,366.76371283516073,0.261400645874282,-850.5999999999999,2.2999999999999545,-50.15432098765432,-52.07715133531158,0.3105590062111801,-46.746537700593535,-48.69215291750503,0.43298192771083477,-51.11573616148295,531.0,531.2,533.3,9,3,0,2025
2025-09-04,1259,530.5,2017.0,1893.0,1316.0,1417.6666666666667,1914.3684210526317,545.5871454986211,358.4638848268357,0.38484868010718626,-158.66666666666674,-1.1666666666666288,-37.5805651958354,-33.491811938721604,-4.331306990881459,-11.192099694333416,-34.23418469744041,-0.2194357366771089,-35.5361885672785,533.5,531.6666666666666,531.6578947368421,9,3,3,2025
2025-09-05,1299,525.5,2025.0,1944.0,1316.0,1175.6666666666667,1883.6,180.09256878986994,375.05640277584723,0.1531833587665466,123.33333333333326,-4.333333333333371,-35.851851851851855,-33.17901234567901,-1.2917933130699089,10.490501842925992,-31.036313442344444,-0.8178672538534202,-34.51543209876543,530.5,529.8333333333334,531.35,9,3,4,2025
2025-09-06,1691,525.5,2025.0,1944.0,1431.0,1304.5,1896.6,296.67209732857197,362.8503243690675,0.2274220753764446,386.5,-3.25,-16.493827160493826,-13.01440329218107,18.16911250873515,29.628210042161747,-10.84045133396604,-0.6146572104018913,-14.754115226337447,525.5,528.75,530.575,9,3,5,2025
2025-09-07,1423,525.5,2025.0,1944.0,2051.0,1328.2,1865.2,262.3341380758521,375.72983014815117,0.19751102098769166,94.79999999999995,-2.6000000000000227,-29.728395061728396,-26.800411522633745,-30.619210141394444,7.137479295286851,-23.707913360497535,-0.4923309979170654,-28.264403292181072,525.5,528.1,530.0,9,3,6,2025
2025-09-09,2079,524.0,969.0,2041.0,1963.0,1550.2,1863.2105263157894,340.4162158299749,386.91810487885107,0.21959503020898907,528.8,-2.2000000000000455,114.55108359133126,1.8618324350808426,5.909322465613856,34.1117275190298,11.58159374028983,-0.41809198023566047,58.20645801320605,525.5,526.2,528.9473684210526,9,3,1,2025
2025-09-10,1923,521.0,969.0,2046.0,1963.0,1612.3333333333333,1866.2,340.39663139735484,376.8356615150354,0.21112050737896723,310.66666666666674,-4.333333333333371,98.45201238390094,-6.011730205278592,-2.0376974019358127,19.26814140996486,3.043618047368983,-0.8248730964467077,46.22014108931117,524.0,525.3333333333334,528.55,9,3,2,2025
2025-09-12,2557,516.5,1299.0,2025.0,2025.0,1934.6,1850.6315789473683,427.03723491049334,369.7015629045078,0.22073670780031704,622.4000000000001,-6.0,96.84372594303309,26.271604938271604,26.271604938271604,32.17202522485269,38.16904612934419,-1.1483253588516746,61.55766544065235,521.0,522.5,527.6052631578947,9,3,4,2025
2025-09-15,2153,516.5,1423.0,969.0,2044.0,2178.0,1846.2222222222222,270.2418669759858,381.8244985754829,0.12407799218364819,-25.0,-3.0,51.300070274068865,122.18782249742002,5.332681017612524,-1.147842056932966,16.616514203177662,-0.5774783445620789,86.74394638574444,516.5,519.5,526.6666666666666,9,3,0,2025
2025-09-16,2154,521.5,2079.0,969.0,2044.0,2196.75,1862.421052631579,263.60371140533357,377.7249610481561,0.1199971373189182,-42.75,2.625,3.6075036075036073,122.29102167182661,5.38160469667319,-1.9460566746329806,15.655909116599783,0.5059021922428331,62.94926263966511,516.5,518.875,526.3947368421053,9,3,1,2025
2025-09-17,2180,524.0,1923.0,969.0,2022.0,2261.0,1870.7368421052631,197.72877045758005,383.1338382493728,0.08745191086137995,-81.0,4.375,13.364534581383255,124.97420020639835,7.81404549950544,-3.582485625829279,16.531622777402657,0.8419533317296126,69.16936739389081,521.5,519.625,526.1578947368421,9,3,2,2025
2025-09-18,2205,524.0,1923.0,1259.0,1964.0,2249.8,1883.421052631579,173.05981624860172,390.31501747370385,0.07692231142706094,-44.80000000000018,3.5,14.664586583463338,75.13899920571883,12.270875763747455,-1.9912881144990746,17.07419309766662,0.6724303554274735,44.90179289459108,524.0,520.5,526.0,9,3,3,2025
2025-09-19,2203,520.5,2557.0,1299.0,1927.0,2179.0,1897.9473684210527,25.26855753698281,397.10388700694443,0.011596400888931992,24.0,-0.7999999999999545,-13.844348846304264,69.59199384141648,14.322781525687597,1.101422670949977,16.07276559163639,-0.15346249760213976,27.87382249755611,524.0,521.3,525.6578947368421,9,3,4,2025
2025-09-22,2172,515.0,2153.0,1423.0,1944.0,2182.8,1910.888888888889,21.533694527410095,413.6204410822155,0.009865170664930407,-10.800000000000182,-6.0,0.8824895494658616,52.63527758257203,11.728395061728394,-0.49477735019242175,13.664379579020816,-1.1516314779270633,26.758883566018945,520.5,521.0,524.7777777777778,9,3,0,2025
2025-09-23,2200,514.5,2154.0,2079.0,1944.0,2192.0,1926.1052631578948,14.98332406376535,407.40218931622087,0.006835458058287112,8.0,-5.100000000000023,2.1355617455896008,5.82010582010582,13.168724279835391,0.36496350364963503,14.220133347906872,-0.9815242494226372,3.97783378284771,515.0,519.6,524.2368421052631,9,3,1,2025
2025-09-24,2240,518.0,2180.0,1923.0,1944.0,2204.0,1941.8,24.17643480746923,402.70017578708365,0.01096934428651054,36.0,-0.39999999999997726,2.7522935779816518,16.484659386375455,15.22633744855967,1.6333938294010888,15.356885364095172,-0.0771604938271561,9.618476482178554,514.5,518.4,523.925,9,3,2,2025
2025-09-25,2266,520.5,2205.0,1923.0,2041.0,2216.2,1953.05,36.867329710731866,408.71524960925865,0.016635380250307676,49.80000000000018,2.7999999999999545,2.7664399092970524,17.836713468538743,11.024007839294464,2.247089612850834,16.023655308363843,0.5408537763183222,10.301576688917898,518.0,517.7,523.325,9,3,3,2025
2025-09-26,2259,524.5,2203.0,2557.0,2046.0,2227.4,1963.7,40.209451625206384,414.00560636936297,0.018052191624856957,31.59999999999991,6.0,2.5419881979119383,-11.654282362143137,10.410557184750733,1.4186944419502518,15.037938585323621,1.1571841851494697,-4.556147082115599,520.5,518.5,523.05,9,3,4,2025
2025-09-29,2220,523.0,2172.0,2153.0,2025.0,2237.0,1971.157894736842,27.349588662351223,429.1235594089037,0.012226011918798043,-17.0,2.8999999999999773,2.209944751381215,3.1119368323269856,9.62962962962963,-0.7599463567277605,12.624158923421982,0.5575850797923433,2.6609407918541006,524.5,520.1,522.3157894736842,9,3,0,2025
2025-09-30,2134,523.0,2200.0,2154.0,2025.0,2223.8,1979.3,53.293526811422566,419.2623974252134,0.02396507186411663,-89.80000000000018,1.2000000000000455,-3.0,-0.9285051067780872,5.382716049382716,-4.038132925622816,7.815894508159453,0.22997316979686577,-1.9642525533890436,523.0,521.8,522.35,9,3,1,2025
2025-10-01,1048,523.0,2240.0,2180.0,969.0,1985.4,1983.25,526.6477000804236,409.5016065774034,0.26526024986422064,-937.4000000000001,0.20000000000004547,-53.214285714285715,-51.92660550458715,8.152734778121776,-47.21466706960814,-47.15744359006681,0.038255547054331575,-52.57044560943643,523.0,522.8,521.825,10,4,2,2025
2025-10-02,809,523.0,2266.0,2205.0,969.0,1694.0,1927.3333333333333,705.3442421966737,474.307003251411,0.41637794698741065,-885.0,-0.2999999999999545,-64.29832303618711,-63.310657596371875,-16.51186790505676,-52.24321133412042,-58.02490487720512,-0.057328492260644855,-63.8044903162795,523.0,523.3,521.8809523809524,10,4,3,2025
2025-10-03,1424,523.0,2259.0,2203.0,969.0,1527.0,1904.4545454545455,633.2992973310486,475.1526799504238,0.41473431390376464,-103.0,0.0,-36.96325807879593,-35.36087153881071,46.95562435500516,-6.745252128356253,-25.227934507613732,0.0,-36.16206480880332,523.0,523.0,521.9318181818181,10,4,4,2025
2025-10-04,1269,523.0,2259.0,2203.0,1259.0,1484.0,1904.909090909091,576.1496333418949,474.5101643841749,0.38824099281798846,-215.0,0.0,-43.82470119521912,-42.39673172945983,0.7942811755361397,-14.487870619946092,-33.38264770449557,0.0,-43.110716462339475,523.0,523.0,521.5909090909091,10,4,5,2025
2025-10-06,1680,523.0,2220.0,2172.0,1691.0,1394.0,1933.2380952380952,470.71477563382257,466.32637763286687,0.33767200547619985,286.0,0.0,-24.324324324324326,-22.65193370165746,-0.6505026611472502,20.516499282639884,-13.099167446672247,0.0,-23.488129012990893,523.0,523.0,521.2857142857143,10,4,0,2025
2025-10-07,1465,523.0,2134.0,2200.0,1423.0,1282.5,1935.2380952380952,313.2760763288507,464.11344569640636,0.2442698450907218,182.5,0.0,-31.349578256794754,-33.409090909090914,2.9515108924806746,14.230019493177387,-24.298720472440944,0.0,-32.37933458294283,523.0,523.0,521.1666666666666,10,4,1,2025
2025-10-09,2112,523.0,809.0,2266.0,2079.0,1590.0,1936.8095238095239,326.6519554510578,464.6800640276733,0.20544148141575963,522.0,0.0,161.06304079110012,-6.796116504854369,1.5873015873015872,32.83018867924528,9.045312615248442,0.0,77.13346214312287,523.0,523.0,521.1190476190476,10,4,3,2025
2025-10-10,1936,523.0,1424.0,2259.0,1923.0,1692.4,1937.4285714285713,341.51764229685097,464.6694062910295,0.20179487254600031,243.5999999999999,0.0,35.95505617977528,-14.298362107127046,0.6760270410816432,14.393760340345066,-0.07373543725113788,0.0,10.828347036324118,523.0,523.0,521.2142857142857,10,4,4,2025
2025-10-11,2084,523.0,1269.0,2259.0,1923.0,1855.4,1944.090909090909,277.3874546550363,454.5463367956813,0.1495027781907062,228.5999999999999,0.0,64.22379826635147,-7.746790615316512,8.372334893395736,12.320793359922384,7.196633154079968,0.0,28.238503825517476,523.0,523.0,521.2954545454545,10,4,5,2025
2025-10-12,2430,523.0,1269.0,2259.0,2557.0,1951.1666666666667,1938.3181818181818,341.44189354364016,447.13781686715777,0.1749937098540908,478.83333333333326,0.0,91.48936170212765,7.569721115537849,-4.96675791943684,24.54087298197659,25.366414182867064,0.0,49.52954140883275,523.0,523.0,521.5909090909091,10,4,6,2025
2025-10-13,2144,523.0,1680.0,2220.0,2557.0,2028.5,1947.2608695652175,319.58832894835166,438.95756860495493,0.15754908994249528,115.5,0.0,27.61904761904762,-3.423423423423423,-16.151740320688308,5.693862459945772,10.103378212427709,0.0,12.097812097812099,523.0,523.0,521.6521739130435,10,4,0,2025
2025-10-14,2022,523.0,1465.0,2134.0,2557.0,2121.3333333333335,1950.375,168.21731975830104,429.5799578860633,0.07929791943351715,-99.33333333333348,0.0,38.020477815699664,-5.248359887535145,-20.922956589753618,-4.6825895663105035,3.6723706979427035,0.0,16.38605896408226,523.0,523.0,521.7083333333334,10,4,1,2025
2025-10-15,1997,523.0,1465.0,1048.0,2153.0,2103.5714285714284,1943.875,160.5904284641073,427.5561811545693,0.07634179960942283,-106.57142857142844,0.0,36.31399317406143,90.55343511450383,-7.245703669298653,-5.0662139219015225,2.7329432190855893,0.0,63.43371414428263,523.0,523.0,521.9791666666666,10,4,2,2025
2025-10-16,2046,523.0,2112.0,809.0,2154.0,2094.1428571428573,1939.375,161.9448759829798,425.8132691889626,0.07733229632859394,-48.14285714285734,0.0,-3.125,152.90482076637824,-5.013927576601671,-2.2989289856061212,5.497905252980987,0.0,74.88991038318912,523.0,523.0,522.0416666666666,10,4,3,2025
2025-10-17,2069,523.0,1936.0,1424.0,2180.0,2113.1428571428573,1934.75,147.45217142227077,423.6835621894786,0.06977861005650995,-44.14285714285734,0.0,6.869834710743801,45.29494382022472,-5.091743119266055,-2.088967009194168,6.9388809923762755,0.0,26.08238926548426,523.0,523.0,522.0,10,4,4,2025
2025-10-20,2071,523.0,2144.0,1680.0,2203.0,2041.0,1917.2608695652175,31.64648479688855,426.14628489109555,0.015505382066089441,30.0,0.0,-3.404850746268657,23.273809523809526,-5.9918293236495686,1.4698677119059285,8.018686078418028,0.0,9.934479388770434,523.0,523.0,522.0217391304348,10,4,0,2025
2025-10-21,2094,523.0,2022.0,1465.0,2203.0,2055.4,1924.625,36.80081520835798,418.33778867654684,0.017904454222223403,38.59999999999991,0.0,3.5608308605341246,42.93515358361775,-4.947798456650022,1.8779799552398515,8.800415665389362,0.0,23.247992222075936,523.0,523.0,522.0625,10,4,1,2025
2025-10-23,2057,523.0,2046.0,2112.0,2200.0,2072.75,1907.6521739130435,15.45692940613701,420.98484195295055,0.007457208735321197,-15.75,0.0,0.5376344086021506,-2.604166666666667,-6.5,-0.7598600892534073,7.828881393016681,0.0,-1.0332661290322582,523.0,523.0,522.7391304347826,10,4,3,2025
2025-10-24,1991,523.0,2069.0,1936.0,2240.0,2053.25,1896.8260869565217,44.214439572002746,415.2117370225285,0.02153388022501047,-62.25,0.0,-3.7699371677138718,2.840909090909091,-11.116071428571427,-3.0317788871301596,4.964815366630756,0.0,-0.4645140384023905,523.0,523.0,522.9565217391304,10,4,4,2025
2025-10-27,1976,523.0,2071.0,2144.0,2259.0,2029.5,1867.1818181818182,55.5607775323527,408.9646202375716,0.027376584149964377,-53.5,0.0,-4.587155963302752,-7.835820895522389,-12.527667109340415,-2.636117270263612,5.827937095282143,0.0,-6.2114884294125705,523.0,523.0,523.0,10,4,0,2025
2025-10-28,1950,523.0,2094.0,2022.0,2259.0,1993.5,1870.7826086956522,45.59605246070697,399.9348761215261,0.022872361404919474,-43.5,0.0,-6.876790830945559,-3.5608308605341246,-13.678618857901725,-2.18209179834462,4.234451984754109,0.0,-5.218810845739842,523.0,523.0,523.0,10,4,1,2025
2025-10-29,1961,523.0,2094.0,1997.0,2220.0,1987.0,1859.5217391304348,42.07730979993433,393.2454553358411,0.0211763008555281,-26.0,0.0,-6.351480420248329,-1.8027040560841263,-11.666666666666666,-1.3085052843482639,5.4572236900558835,0.0,-4.077092238166228,523.0,523.0,523.0,10,4,2,2025
2025-10-30,1983,523.0,2057.0,2046.0,2134.0,1972.2,1852.9565217391305,16.60421633199335,389.69924047105343,0.008419134130409364,10.799999999999955,0.0,-3.5974720466699077,-3.0791788856304985,-7.075913776944705,0.5476118040766633,7.018161340278752,0.0,-3.338325466150203,523.0,523.0,523.0,10,4,3,2025
2025-10-31,1966,523.0,1991.0,2069.0,1048.0,1967.2,1892.8695652173913,12.872451204010442,348.32225209473535,0.00654353965230299,-1.2000000000000455,0.0,-1.255650426921145,-4.9782503624939585,87.59541984732824,-0.0610004066693801,3.8634693127526676,0.0,-3.1169503947075516,523.0,523.0,523.0,10,4,4,2025
2025-11-02,801,523.0,1991.0,2069.0,1424.0,1772.8333333333333,1913.8181818181818,476.23835068867163,342.0621826459882,0.26863120279515185,-971.8333333333333,0.0,-59.76896032144651,-61.28564523924601,-43.75,-54.81808780671241,-58.14649439483185,0.0,-60.52730278034626,523.0,523.0,523.0,11,4,6,2025
2025-11-03,1436,523.0,1976.0,2071.0,1269.0,1682.8333333333333,1921.409090909091,481.1641784948939,328.6617394237417,0.28592503426457005,-246.83333333333326,0.0,-27.327935222672068,-30.6615161757605,13.159968479117415,-14.667723086065166,-25.26318279671643,0.0,-28.994725699216282,523.0,523.0,523.0,11,4,0,2025
2025-11-04,1274,523.0,1950.0,2094.0,1269.0,1570.1666666666667,1893.2608695652175,485.2213584197073,348.32746053512113,0.30902538483369535,-296.16666666666674,0.0,-34.66666666666667,-39.159503342884435,0.3940110323089046,-18.862116548137145,-32.70869215753818,0.0,-36.91308500477555,523.0,523.0,523.0,11,4,1,2025
2025-11-06,1738,492.5,1983.0,2057.0,1465.0,1443.0,1915.3636363636363,447.5846288692219,341.82807506176766,0.3101764579828287,295.0,-24.399999999999977,-12.355017650025214,-15.508021390374333,18.63481228668942,20.443520443520445,-9.260050310883283,-4.72044882956084,-13.931519520199775,523.0,516.9,521.6136363636364,11,4,3,2025
2025-11-07,1663,492.5,1966.0,1991.0,1465.0,1382.4,1904.391304347826,373.4424989205152,338.08911400969157,0.27014069655708567,280.5999999999999,-18.30000000000001,-15.41200406917599,-16.474133601205423,13.515358361774743,20.298032407407398,-12.67550969155955,-3.5826155050900566,-15.943068835190708,492.5,510.8,520.3478260869565,11,4,4,2025
2025-11-08,2038,492.5,1966.0,1991.0,2112.0,1491.6666666666667,1901.1739130434783,428.021806298074,336.37136568408204,0.28694199304898815,546.3333333333333,-15.25,3.6622583926754833,2.360622802611753,-3.5037878787878785,36.62569832402234,7.196926384156242,-3.003446578040374,3.011440597643618,492.5,507.75,519.0217391304348,11,4,5,2025
2025-11-09,2111,492.5,801.0,1991.0,1936.0,1710.0,1908.7826086956522,327.58205079033183,339.16259931587985,0.19156845075458,401.0,-10.166666666666686,163.54556803995007,6.027122049221497,9.039256198347108,23.450292397660817,10.594050384948291,-2.022546419098147,84.78634504458579,492.5,502.6666666666667,517.695652173913,11,4,6,2025
2025-11-11,2072,495.0,1274.0,1950.0,2430.0,1924.4,1884.5454545454545,207.71687461542382,326.74698632671976,0.1079385131030055,147.5999999999999,2.0,62.637362637362635,6.256410256410256,-14.732510288065845,7.669923092912072,9.946936806560542,0.4056795131845842,34.446886446886445,492.5,493.0,516.1818181818181,11,4,1,2025
2025-11-12,2294,496.0,1274.0,1961.0,2144.0,1986.0,1891.3636363636363,239.3415968861239,333.9053965613829,0.12051439923772604,308.0,2.5,80.06279434850863,16.9811320754717,6.996268656716417,15.508559919436053,21.288151886565736,0.5065856129685917,48.52196321199017,495.0,493.5,514.9545454545455,11,4,2,2025
2025-11-13,2077,490.0,1738.0,1983.0,2022.0,2042.5,1893.8636363636363,206.90360074198782,335.13370401542744,0.101299192529737,34.5,-3.0833333333333144,19.50517836593786,4.740292486132123,2.7200791295746787,1.6891064871481027,9.669986799471983,-0.6253168835558521,12.12273542603499,496.0,493.0833333333333,513.4545454545455,11,4,3,2025
2025-11-14,2125,490.0,1663.0,1966.0,1997.0,2119.5,1899.6818181818182,90.83776747586857,338.10739155645325,0.04285811157153507,5.5,-2.6666666666666856,27.781118460613353,8.087487283825025,6.4096144216324475,0.25949516395376265,11.860837939367833,-0.5412719891745641,17.934302872219188,490.0,492.6666666666667,511.95454545454544,11,4,4,2025
2025-11-17,2153,492.0,2111.0,1436.0,2069.0,2144.2,1896.7142857142858,90.29784050573967,347.4590828942522,0.04211260167229721,8.800000000000182,-0.6000000000000227,1.989578398863098,49.930362116991645,4.0599323344610925,0.41040947672792566,13.512088574226103,-0.12180267965895711,25.95997025792737,490.0,492.6,509.95238095238096,11,4,0,2025
2025-11-18,2216,493.0,2072.0,1274.0,2069.0,2173.0,1911.2272727272727,84.27633119684349,345.8506327494006,0.03878340137912724,43.0,0.8000000000000114,6.94980694980695,73.9403453689168,7.104881585306912,1.9788311090658077,15.946440887578184,0.16253555465258257,40.445076159361875,492.0,492.2,509.1818181818182,11,4,1,2025
2025-11-19,2260,490.0,2294.0,1274.0,2071.0,2166.2,1919.8181818181818,72.64089757154734,352.295687004896,0.03353379077257287,93.80000000000018,-1.0,-1.4821272885789014,77.39403453689168,9.126026074360212,4.330163419813507,17.719481011459422,-0.20366598778004072,37.95595362415639,493.0,491.0,507.6818181818182,11,4,2,2025
2025-11-20,2270,486.5,2077.0,1738.0,2094.0,2204.8,1927.8181818181818,64.17709871909214,358.38508636642615,0.029107900362432937,65.19999999999982,-3.8000000000000114,9.292248435243138,30.609896432681243,8.404966571155683,2.957184325108845,17.749693482976518,-0.7750356924332065,19.95107243396219,490.0,490.3,506.02272727272725,11,4,3,2025
2025-11-21,2275,482.0,2125.0,1663.0,2094.0,2234.8,1942.9130434782608,51.3195869040287,357.55049396026,0.02296383877932195,40.19999999999982,-6.699999999999989,7.0588235294117645,36.80096211665664,8.643744030563514,1.7988186862358966,17.092219213641556,-1.3709842439124185,21.9298928230342,486.5,488.7,504.9782608695652,11,4,4,2025
2025-11-24,2295,477.0,2153.0,2111.0,1991.0,2263.2,1951.5454545454545,29.303583398625577,372.86084820105845,0.012947854099781539,31.800000000000182,-8.699999999999989,6.595448211797492,8.716248223590716,15.268709191361124,1.4050901378579084,17.599105603950253,-1.791229153798639,7.655848217694103,482.0,485.7,502.0681818181818,11,4,0,2025
2025-11-25,2309,473.0,2216.0,2072.0,1991.0,2281.8,1967.0869565217392,19.841874911414926,371.8349967689096,0.008695711679996023,27.199999999999818,-8.699999999999989,4.196750902527076,11.438223938223938,15.971873430436967,1.1920413708475683,17.38169440576442,-1.806103383848866,7.817487420375507,477.0,481.7,500.80434782608694,11,4,1,2025
2025-11-26,2401,470.5,2260.0,2294.0,1976.0,2310.0,1985.5652173913043,53.22593352868781,382.69948168325635,0.02304152966609862,91.0,-7.300000000000011,6.238938053097345,4.6643417611159546,21.508097165991902,3.939393939393939,20.922746781115887,-1.5278359146086253,5.4516399071066495,473.0,477.8,498.5217391304348,11,4,2,2025
2025-11-27,2480,471.5,2270.0,2077.0,1950.0,2352.0,2008.608695652174,86.33075929238882,396.1796813580289,0.03670525480118572,128.0,-3.3000000000000114,9.251101321585903,19.402985074626866,27.17948717948718,5.442176870748299,23.468548422009604,-0.6950294860994127,14.327043198106384,470.5,474.8,496.2826086956522,11,4,3,2025
2025-11-28,2560,472.0,2275.0,2125.0,1961.0,2409.0,2034.6521739130435,112.80735791605304,412.2691760461693,0.046827462812807405,151.0,-0.8000000000000114,12.527472527472527,20.47058823529412,30.545639979602246,6.268161062681611,25.820031198581106,-0.16920473773265893,16.499030381383324,471.5,472.8,494.0652173913044,11,4,4,2025
2025-12-02,776,473.0,2309.0,2216.0,801.0,2054.25,2039.1904761904761,854.6353510903543,435.5308966132745,0.41603278621898715,-1278.25,1.25,-66.3923776526635,-64.98194945848375,-3.1210986267166043,-62.224656200559814,-61.945683394437566,0.2649708532061473,-65.68716355557362,472.0,471.75,488.92857142857144,12,4,1,2025
2025-12-03,1559,469.5,2401.0,2260.0,1436.0,1843.75,2045.047619047619,844.393421338655,427.7713730709998,0.45797609292944,-284.75,-2.0,-35.06872136609746,-31.017699115044252,8.565459610027855,-15.44406779661017,-23.767056303264564,-0.4241781548250266,-33.04321024057086,473.0,471.5,486.3809523809524,12,4,2,2025
2025-12-05,1304,472.5,2560.0,2275.0,1274.0,1213.0,2046.4761904761904,399.3532271060254,425.1094704952629,0.3292277222638297,91.0,0.8333333333333144,-49.0625,-42.68131868131868,2.3547880690737837,7.502061005770816,-36.280714817572594,0.17667844522967796,-45.87190934065934,469.5,471.6666666666667,483.9761904761905,12,4,4,2025
2025-12-06,1904,472.5,2560.0,2275.0,1738.0,1385.75,2054.3809523809523,475.070784199574,420.60616688185695,0.3428257508205477,518.25,0.625,-25.624999999999996,-16.307692307692307,9.551208285385501,37.398520656684106,-7.320012980390335,0.13245033112582782,-20.966346153846153,472.5,471.875,483.0238095238095,12,4,5,2025
2025-12-08,2017,470.5,2560.0,2295.0,2038.0,1512.0,2072.9,498.9634255133325,421.7308820113915,0.3300022655511458,505.0,-1.1000000000000227,-21.2109375,-12.113289760348584,-1.030421982335623,33.3994708994709,-2.69670509913648,-0.2332485156912686,-16.662113630174293,472.5,471.6,481.45,12,4,0,2025
2025-12-09,2126,469.5,776.0,2309.0,2111.0,1782.0,2073.65,341.5618538420228,421.81553401557306,0.1916733186543338,344.0,-1.3999999999999773,173.96907216494844,-7.925508878302296,0.7105637138796779,19.30415263748597,2.524534034190915,-0.29730303673815617,83.02178164332307,470.5,470.9,480.3,12,4,1,2025
2025-12-11,2030,464.0,1559.0,2480.0,2072.0,1876.2,2071.55,329.41797158017886,421.9287137345421,0.17557721542489013,153.79999999999995,-5.800000000000011,30.21167415009622,-18.14516129032258,-2.027027027027027,8.19742031766336,-2.005744490840201,-1.2345679012345703,6.033256429886819,469.5,469.8,478.75,12,4,3,2025
2025-12-12,2205,462.0,1304.0,2560.0,2294.0,2056.4,2067.1,114.45654197117723,419.92366474220916,0.055658695765015184,148.5999999999999,-5.699999999999989,69.09509202453987,-13.8671875,-3.879686137750654,7.226220579653759,6.671181848967158,-1.2187299550994204,27.613952262269933,464.0,467.7,477.05,12,4,4,2025
2025-12-15,2193,461.0,2017.0,2560.0,2125.0,2138.5,2070.157894736842,80.25168741735804,432.2168004290213,0.037527092549617974,54.5,-3.125,8.72583044124938,-14.335937500000002,3.2,2.5485153144727613,5.933948592784686,-0.6733099919202801,-2.8050535293753107,462.0,464.125,474.8421052631579,12,4,0,2025
2025-12-16,2204,457.5,2126.0,776.0,2125.0,2158.0,2076.85,85.50633504795645,421.75214409962706,0.039622954146411704,46.0,-3.625,3.6688617121354654,184.020618556701,3.7176470588235295,2.131603336422614,6.122252449623232,-0.7861208999728925,93.84474013441823,461.0,461.125,473.975,12,4,1,2025
2025-12-17,2121,456.0,2126.0,1559.0,2153.0,2150.6,2075.25,75.87687394720494,421.50867818999257,0.035281723215477054,-29.59999999999991,-4.100000000000023,-0.23518344308560676,36.04874919820398,-1.4862981885740827,-1.3763600855575147,2.204553668232743,-0.8911106281243256,17.906782877559184,457.5,460.1,472.175,12,4,2,2025
2025-12-18,2071,455.5,2030.0,1559.0,2216.0,2158.8,2068.0,60.17640733709546,420.20533827617,0.027874933915645477,-87.80000000000018,-2.8999999999999773,2.019704433497537,32.84156510583707,-6.543321299638989,-4.067074300537343,0.14506769825918764,-0.6326352530540963,17.430634769667304,456.0,458.4,470.3,12,4,3,2025
2025-12-19,2023,457.0,2205.0,1304.0,2260.0,2122.4,2056.15,77.72901646103576,417.84097642398393,0.036623170213454466,-99.40000000000009,-0.39999999999997726,-8.253968253968253,55.13803680981595,-10.486725663716815,-4.683377308707128,-1.6122364613476687,-0.08745080891997754,23.44203427792385,455.5,457.4,468.65,12,4,4,2025
